game_index,event,date,round,white,black,result,ply,color,player,move,rank,best_move,depth_best,depth_min,depth_max
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,18,white,"Niemann, Hans Moke",bxa5,B,,,,
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,19,black,"Rey Malde, Henrique",Rxa5,B,,,,
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,20,white,"Niemann, Hans Moke",a4,B,,,,
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,21,black,"Rey Malde, Henrique",Ne8,10,b6,17,16,17
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,22,white,"Niemann, Hans Moke",Ba3,>10,Be3,16,15,16
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,23,black,"Rey Malde, Henrique",b6,1,b6,17,16,17
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,24,white,"Niemann, Hans Moke",Bb4,2,h3,18,17,18
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,25,black,"Rey Malde, Henrique",Ra8,1,Ra8,18,18,18
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,26,white,"Niemann, Hans Moke",a5,>10,h3,18,17,18
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,27,black,"Rey Malde, Henrique",c5,1,c5,18,17,18
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,28,white,"Niemann, Hans Moke",dxc6,1,dxc6,19,18,19
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,29,black,"Rey Malde, Henrique",Nxc6,1,Nxc6,19,18,19
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,30,white,"Niemann, Hans Moke",Ba3,2,Qd5,18,17,18
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,31,black,"Rey Malde, Henrique",Rxa5,2,Nxa5,17,16,17
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,32,white,"Niemann, Hans Moke",Nb5,1,Nb5,17,16,17
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,33,black,"Rey Malde, Henrique",Be6,5,Bg4,16,15,16
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,34,white,"Niemann, Hans Moke",Qd3,1,Qd3,16,15,16
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,35,black,"Rey Malde, Henrique",Ra4,2,Qa8,17,16,17
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,36,white,"Niemann, Hans Moke",Qb3,8,Qc2,17,16,17
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,37,black,"Rey Malde, Henrique",Qa8,2,Ra8,18,18,18
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,38,white,"Niemann, Hans Moke",Rfd1,2,h3,17,17,17
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,39,black,"Rey Malde, Henrique",h6,3,Nf6,17,16,17
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,40,white,"Niemann, Hans Moke",h3,3,Qb2,17,16,17
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,41,black,"Rey Malde, Henrique",Kh7,4,Nb8,17,16,17
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,42,white,"Niemann, Hans Moke",Bf1,3,Qb2,17,16,17
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,43,black,"Rey Malde, Henrique",Ra5,6,Nb8,17,16,17
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,44,white,"Niemann, Hans Moke",Rab1,4,Qe3,17,16,17
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,45,black,"Rey Malde, Henrique",Nd4,>10,Nb8,17,16,17
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,46,white,"Niemann, Hans Moke",Nfxd4,1,Nfxd4,19,18,19
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,47,black,"Rey Malde, Henrique",exd4,1,exd4,18,17,18
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,48,white,"Niemann, Hans Moke",Qd3,6,Bb2,18,18,18
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,49,black,"Rey Malde, Henrique",Ra4,3,f5,17,16,17
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,50,white,"Niemann, Hans Moke",Bb4,2,Qb3,18,17,18
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,51,black,"Rey Malde, Henrique",Nf6,1,Nf6,17,17,17
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,52,white,"Niemann, Hans Moke",Nxd6,5,Re1,18,17,18
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,53,black,"Rey Malde, Henrique",Nd7,2,Rd8,18,18,18
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,54,white,"Niemann, Hans Moke",f4,1,f4,17,16,17
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,55,black,"Rey Malde, Henrique",Nc5,1,Nc5,17,16,17
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,56,white,"Niemann, Hans Moke",Qg3,5,Qf3,18,17,18
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,57,black,"Rey Malde, Henrique",Nxe4,1,Nxe4,17,16,17
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,58,white,"Niemann, Hans Moke",Nxe4,1,Nxe4,17,17,17
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,59,black,"Rey Malde, Henrique",Qxe4,1,Qxe4,18,17,18
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,60,white,"Niemann, Hans Moke",Bxf8,2,Bd3,18,17,18
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,61,black,"Rey Malde, Henrique",Bxf8,1,Bxf8,18,17,18
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,62,white,"Niemann, Hans Moke",Rxb6,1,Rxb6,18,17,18
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,63,black,"Rey Malde, Henrique",Bxc4,3,Bc5,18,17,18
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,64,white,"Niemann, Hans Moke",Bxc4,2,f5,19,18,19
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,65,black,"Rey Malde, Henrique",Rxc4,1,Rxc4,17,17,17
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,66,white,"Niemann, Hans Moke",Re1,4,Qd3,20,19,20
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,67,black,"Rey Malde, Henrique",Qd5,2,Qf5,18,17,18
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,68,white,"Niemann, Hans Moke",Re5,2,f5,19,18,19
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,69,black,"Rey Malde, Henrique",Rc1+,1,Rc1+,18,18,18
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,70,white,"Niemann, Hans Moke",Kh2,1,Kh2,21,20,21
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,71,black,"Rey Malde, Henrique",Qc4,1,Qc4,18,17,18
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,72,white,"Niemann, Hans Moke",Rb7,2,Qb3,18,17,18
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,73,black,"Rey Malde, Henrique",Bd6,1,Bd6,17,16,17
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,74,white,"Niemann, Hans Moke",Ra5,9,Re4,18,17,18
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,75,black,"Rey Malde, Henrique",Rf1,4,Bc7,20,19,20
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,76,white,"Niemann, Hans Moke",Raa7,2,Ra4,16,16,16
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,77,black,"Rey Malde, Henrique",Rxf4,1,Rxf4,18,17,18
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,78,white,"Niemann, Hans Moke",Rb6,1,Rb6,18,17,18
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,79,black,"Rey Malde, Henrique",Rg4,1,Rg4,19,18,19
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,80,white,"Niemann, Hans Moke",Qxd6,1,Qxd6,22,21,22
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,81,black,"Rey Malde, Henrique",Rxg2+,1,Rxg2+,35,34,35
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,82,white,"Niemann, Hans Moke",Kxg2,1,Kxg2,57,57,57
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,83,black,"Rey Malde, Henrique",Qe2+,1,Qe2+,60,60,60
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,84,white,"Niemann, Hans Moke",Kg3,2,Kg1,70,69,70
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,85,black,"Rey Malde, Henrique",Qe3+,3,Qe1+,63,62,63
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,86,white,"Niemann, Hans Moke",Kg4,3,Kg2,63,62,63
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,87,black,"Rey Malde, Henrique",Qg5+,3,Qe4+,28,27,28
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,88,white,"Niemann, Hans Moke",Kf3,1,Kf3,65,65,65
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,89,black,"Rey Malde, Henrique",Qe3+,1,Qe3+,20,19,20
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,90,white,"Niemann, Hans Moke",Kg4,2,Kg2,58,57,58
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,91,black,"Rey Malde, Henrique",Qg5+,4,h5+,31,30,31
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,92,white,"Niemann, Hans Moke",Kf3,1,Kf3,70,70,70
228,2. Tras-os-Montes Open,2021.08.20,2.2,"Niemann, Hans Moke","Rey Malde, Henrique",1/2-1/2,93,black,"Rey Malde, Henrique",Qe3+,1,Qe3+,19,18,19
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,0,white,"Eugene, Floryan",e4,B,,,,
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,1,black,"Niemann, Hans Moke",e5,B,,,,
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,2,white,"Eugene, Floryan",Bc4,B,,,,
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,3,black,"Niemann, Hans Moke",Nf6,B,,,,
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,4,white,"Eugene, Floryan",d3,B,,,,
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,5,black,"Niemann, Hans Moke",Nc6,B,,,,
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,6,white,"Eugene, Floryan",Nf3,B,,,,
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,7,black,"Niemann, Hans Moke",h6,B,,,,
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,8,white,"Eugene, Floryan",O-O,B,,,,
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,9,black,"Niemann, Hans Moke",d6,B,,,,
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,10,white,"Eugene, Floryan",c3,B,,,,
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,11,black,"Niemann, Hans Moke",g5,3,Be7,17,17,17
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,12,white,"Eugene, Floryan",Nbd2,2,a4,17,16,17
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,13,black,"Niemann, Hans Moke",Bg7,B,,,,
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,14,white,"Eugene, Floryan",Bb3,2,a4,17,16,17
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,15,black,"Niemann, Hans Moke",O-O,B,,,,
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,16,white,"Eugene, Floryan",h3,2,a4,17,16,17
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,17,black,"Niemann, Hans Moke",Ne7,8,Rb8,17,16,17
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,18,white,"Eugene, Floryan",Re1,1,Re1,18,17,18
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,19,black,"Niemann, Hans Moke",Ng6,1,Ng6,18,17,18
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,20,white,"Eugene, Floryan",Nf1,1,Nf1,18,17,18
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,21,black,"Niemann, Hans Moke",g4,9,Re8,18,17,18
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,22,white,"Eugene, Floryan",hxg4,1,hxg4,17,16,17
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,23,black,"Niemann, Hans Moke",Nxg4,1,Nxg4,17,16,17
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,24,white,"Eugene, Floryan",d4,2,Ng3,17,16,17
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,25,black,"Niemann, Hans Moke",Kh8,5,a5,17,16,17
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,26,white,"Eugene, Floryan",Ng3,2,dxe5,17,16,17
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,27,black,"Niemann, Hans Moke",Nh4,2,Qf6,17,16,17
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,28,white,"Eugene, Floryan",dxe5,1,dxe5,17,16,17
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,29,black,"Niemann, Hans Moke",Nxf3+,1,Nxf3+,17,16,17
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,30,white,"Eugene, Floryan",Qxf3,2,gxf3,20,19,20
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,31,black,"Niemann, Hans Moke",Bxe5,1,Bxe5,17,16,17
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,32,white,"Eugene, Floryan",Bf4,7,Nf5,17,16,17
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,33,black,"Niemann, Hans Moke",Qh4,2,Bxf4,17,16,17
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,34,white,"Eugene, Floryan",Nf5,6,Bxe5+,18,17,18
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,35,black,"Niemann, Hans Moke",Bxf5,1,Bxf5,17,16,17
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,36,white,"Eugene, Floryan",exf5,1,exf5,17,16,17
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,37,black,"Niemann, Hans Moke",Rae8,1,Rae8,17,16,17
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,38,white,"Eugene, Floryan",Rad1,2,f6,19,18,19
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,39,black,"Niemann, Hans Moke",Nh2,1,Nh2,19,18,19
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,40,white,"Eugene, Floryan",Bxe5+,1,Bxe5+,17,16,17
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,41,black,"Niemann, Hans Moke",Rxe5,1,Rxe5,19,18,19
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,42,white,"Eugene, Floryan",Qg3,1,Qg3,18,17,18
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,43,black,"Niemann, Hans Moke",Qxg3,1,Qxg3,19,18,19
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,44,white,"Eugene, Floryan",fxg3,1,fxg3,15,15,15
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,45,black,"Niemann, Hans Moke",Ng4,1,Ng4,17,17,17
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,46,white,"Eugene, Floryan",Rxe5,2,Bd5,18,17,18
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,47,black,"Niemann, Hans Moke",Nxe5,1,Nxe5,17,16,17
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,48,white,"Eugene, Floryan",Rd4,1,Rd4,18,17,18
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,49,black,"Niemann, Hans Moke",Kg7,2,Rg8,18,17,18
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,50,white,"Eugene, Floryan",Bd5,5,g4,18,17,18
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,51,black,"Niemann, Hans Moke",b6,2,c6,19,18,19
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,52,white,"Eugene, Floryan",Bf3,2,g4,18,18,18
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,53,black,"Niemann, Hans Moke",Kf6,2,a5,19,18,19
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,54,white,"Eugene, Floryan",g4,1,g4,17,16,17
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,55,black,"Niemann, Hans Moke",Rd8,3,Kg5,19,18,19
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,56,white,"Eugene, Floryan",b4,3,Kf2,19,18,19
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,57,black,"Niemann, Hans Moke",c6,5,c5,19,18,19
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,58,white,"Eugene, Floryan",Kf2,1,Kf2,19,19,19
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,59,black,"Niemann, Hans Moke",d5,1,d5,18,18,18
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,60,white,"Eugene, Floryan",Kg3,2,Rd1,18,17,18
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,61,black,"Niemann, Hans Moke",b5,1,b5,19,18,19
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,62,white,"Eugene, Floryan",Rd1,4,Kf4,18,18,18
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,63,black,"Niemann, Hans Moke",a5,1,a5,20,19,20
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,64,white,"Eugene, Floryan",a3,2,Kf4,19,18,19
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,65,black,"Niemann, Hans Moke",a4,1,a4,20,19,20
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,66,white,"Eugene, Floryan",Be2,2,Rh1,19,18,19
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,67,black,"Niemann, Hans Moke",Re8,2,Nd7,21,20,21
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,68,white,"Eugene, Floryan",Rh1,2,Kf2,20,19,20
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,69,black,"Niemann, Hans Moke",Kg7,1,Kg7,20,19,20
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,70,white,"Eugene, Floryan",Kf4,8,f6+,19,18,19
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,71,black,"Niemann, Hans Moke",Nc4,1,Nc4,19,18,19
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,72,white,"Eugene, Floryan",Bd3,1,Bd3,19,18,19
229,2. Tras-os-Montes Open,2021.08.21,5.7,"Eugene, Floryan","Niemann, Hans Moke",1/2-1/2,73,black,"Niemann, Hans Moke",f6,1,f6,21,20,21
